RequestID	OriginPort	DestinationPort	W_i_Earlist	LatestDestinationTime	LadenPaths	NumberOfLadenPath	EmptyPaths	NumberOfEmptyPath
164	AGADIR	ISKENDERUN	50	102	326,327,328	3	1296,2690,3982,3983,3984,4795,5488,6221,6222,7818,8475,9001,9002,10280,10282,10284,11159,11160,11986,12795,13415	21
165	AGADIR	ISKENDERUN	57	109	328,329,330	3	673,1297,2070,2691,3360,3985,3986,4796,4797,5489,5490,6223,7206,7819,7820,8476,9003,9669,10283,10286,11161,11162,11987,12796,12797,13416	26
166	AGADIR	ISKENDERUN	64	116	330,331,332	3	674,675,1298,2071,2072,2692,3361,3362,3987,3988,4798,4799,5491,5492,6224,7207,7208,7821,7822,8477,9004,9670,9671,10285,10288,11163,11164,11988,12798,12799,13417	31
167	AGADIR	ISKENDERUN	71	123	332,333,334	3	676,677,1299,2073,2074,2693,3363,3364,3989,3990,4800,4801,5493,5494,6225,7209,7210,7823,7824,8478,9005,9672,9673,10287,10290,11165,11166,11989,12800,12801,13418	31
168	AGADIR	ISKENDERUN	78	130	334,335,336	3	678,679,1300,2075,2076,2694,3365,3366,3991,3992,4802,4803,5495,5496,6226,7211,7212,7825,7826,8479,9006,9674,9675,10289,10292,11167,11168,11990,12802,12803,13419	31
169	AGADIR	ISKENDERUN	85	137	336,337,338	3	680,681,1301,2077,2078,2695,3367,3368,3993,3994,4804,4805,5497,5498,6227,7213,7214,7827,7828,8480,9007,9676,9677,10291,10294,11169,11170,11991,12804,12805,13420	31
170	AGADIR	ISKENDERUN	92	144	338,339,340	3	682,683,1302,2079,2080,2696,3369,3370,3995,3996,4806,4807,5499,5500,6228,7215,7216,7829,7830,8481,9008,9678,9679,10293,10296,11171,11172,11992,12806,12807,13421	31
171	AGADIR	ISKENDERUN	99	151	340,341,342	3	684,685,1303,2081,2082,2697,3371,3372,3997,3998,4808,4809,5501,5502,6229,7217,7218,7831,7832,8482,9009,9680,9681,10295,10298,11173,11174,11993,12808,12809,13422	31
172	AGADIR	ISKENDERUN	106	158	342,343,344	3	686,687,1304,2083,2084,2698,3373,3374,3999,4000,4810,4811,5503,5504,6230,7219,7220,7833,7834,8483,9010,9682,9683,10297,10300,11175,11176,11994,12810,12811,13423	31
173	AGADIR	ISKENDERUN	113	165	344,345,346	3	688,689,1305,2085,2086,2699,3375,3376,4001,4002,4812,4813,5505,5506,6231,7221,7222,7835,7836,8484,9011,9684,9685,10299,10302,11177,11178,11995,12812,12813,13424	31
174	AGADIR	ISKENDERUN	120	172	346	1	690,691,1306,2087,2088,2700,3377,3378,4003,4004,4814,4815,5507,5508,6232,7223,7224,7837,7838,8485,9012,9686,9687,10301,10304,11179,11180,11996,12814,12815,13425	31
175	AGADIR	ISKENDERUN	127	179	0	0	692,693,1307,2089,2090,2701,3379,3380,4005,4006,4816,4817,5509,5510,6233,7225,7226,7839,7840,8486,9013,9688,9689,10303,10306,11181,11182,11997,12816,12817,13426	31
176	AGADIR	ISKENDERUN	134	180	0	0	694,695,1308,2091,2092,2702,3381,3382,4007,4008,4818,4819,5511,5512,6234,7227,7228,7841,7842,8487,9014,9690,9691,10305,10308,11183,11184,11998,12818,12819,13427	31
177	AGADIR	ISKENDERUN	141	180	0	0	696,697,1309,2093,2094,2703,3383,3384,4009,4010,4820,4821,5513,5514,6235,7229,7230,7843,7844,8488,9015,9692,9693,10307,10310,11185,11186,11999,12820,12821,13428	31
178	AGADIR	ISKENDERUN	148	180	0	0	698,699,1310,2095,2096,2704,3385,3386,4011,4012,4822,4823,5515,5516,6236,7231,7232,7845,7846,8489,9016,9694,9695,10309,10312,11187,11188,12000,12822,12823,13429	31
179	AGADIR	ISKENDERUN	155	180	0	0	700,701,1311,2097,2098,2705,3387,3388,4013,4014,4824,4825,5517,5518,6237,7233,7234,7847,7848,8490,9017,9696,9697,10311,10313,11189,11190,12001,12824,12825,13430	31
180	AGADIR	ISKENDERUN	162	180	0	0	0	0
181	AGADIR	ISKENDERUN	169	180	0	0	0	0
182	AGADIR	ISKENDERUN	176	180	0	0	0	0
183	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	1	38	347	1	0	0
184	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	8	45	347,348,349	3	0	0
185	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	15	52	349,350,351	3	2685,11981	2
186	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	22	59	351,352,353	3	2686,11982	2
187	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	29	66	353,354,355	3	2687,11983	2
188	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	36	73	355,356,357	3	2688,11984	2
189	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	43	80	357,358,359	3	1294,1295,2689,3978,3979,3980,3981,6218,6219,6220,8474,9000,10278,10279,10281,11157,11158,11985,13414	19
190	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	50	87	359,360,361	3	1296,2690,3982,3983,3984,4795,5488,6221,6222,7818,8475,9001,9002,10280,10282,10284,11159,11160,11986,12795,13415	21
191	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	57	94	361,362,363	3	673,1297,2070,2691,3360,3985,3986,4796,4797,5489,5490,6223,7206,7819,7820,8476,9003,9669,10283,10286,11161,11162,11987,12796,12797,13416	26
192	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	64	101	363,364,365	3	674,675,1298,2071,2072,2692,3361,3362,3987,3988,4798,4799,5491,5492,6224,7207,7208,7821,7822,8477,9004,9670,9671,10285,10288,11163,11164,11988,12798,12799,13417	31
193	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	71	108	365,366,367	3	676,677,1299,2073,2074,2693,3363,3364,3989,3990,4800,4801,5493,5494,6225,7209,7210,7823,7824,8478,9005,9672,9673,10287,10290,11165,11166,11989,12800,12801,13418	31
194	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	78	115	367,368,369	3	678,679,1300,2075,2076,2694,3365,3366,3991,3992,4802,4803,5495,5496,6226,7211,7212,7825,7826,8479,9006,9674,9675,10289,10292,11167,11168,11990,12802,12803,13419	31
195	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	85	122	369,370,371	3	680,681,1301,2077,2078,2695,3367,3368,3993,3994,4804,4805,5497,5498,6227,7213,7214,7827,7828,8480,9007,9676,9677,10291,10294,11169,11170,11991,12804,12805,13420	31
196	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	92	129	371,372,373	3	682,683,1302,2079,2080,2696,3369,3370,3995,3996,4806,4807,5499,5500,6228,7215,7216,7829,7830,8481,9008,9678,9679,10293,10296,11171,11172,11992,12806,12807,13421	31
197	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	99	136	373,374,375	3	684,685,1303,2081,2082,2697,3371,3372,3997,3998,4808,4809,5501,5502,6229,7217,7218,7831,7832,8482,9009,9680,9681,10295,10298,11173,11174,11993,12808,12809,13422	31
198	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	106	143	375,376,377	3	686,687,1304,2083,2084,2698,3373,3374,3999,4000,4810,4811,5503,5504,6230,7219,7220,7833,7834,8483,9010,9682,9683,10297,10300,11175,11176,11994,12810,12811,13423	31
199	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	113	150	377,378,379	3	688,689,1305,2085,2086,2699,3375,3376,4001,4002,4812,4813,5505,5506,6231,7221,7222,7835,7836,8484,9011,9684,9685,10299,10302,11177,11178,11995,12812,12813,13424	31
200	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	120	157	379,380,381	3	690,691,1306,2087,2088,2700,3377,3378,4003,4004,4814,4815,5507,5508,6232,7223,7224,7837,7838,8485,9012,9686,9687,10301,10304,11179,11180,11996,12814,12815,13425	31
201	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	127	164	381,382,383	3	692,693,1307,2089,2090,2701,3379,3380,4005,4006,4816,4817,5509,5510,6233,7225,7226,7839,7840,8486,9013,9688,9689,10303,10306,11181,11182,11997,12816,12817,13426	31
202	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	134	171	383	1	694,695,1308,2091,2092,2702,3381,3382,4007,4008,4818,4819,5511,5512,6234,7227,7228,7841,7842,8487,9014,9690,9691,10305,10308,11183,11184,11998,12818,12819,13427	31
203	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	141	178	0	0	696,697,1309,2093,2094,2703,3383,3384,4009,4010,4820,4821,5513,5514,6235,7229,7230,7843,7844,8488,9015,9692,9693,10307,10310,11185,11186,11999,12820,12821,13428	31
204	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	148	180	0	0	698,699,1310,2095,2096,2704,3385,3386,4011,4012,4822,4823,5515,5516,6236,7231,7232,7845,7846,8489,9016,9694,9695,10309,10312,11187,11188,12000,12822,12823,13429	31
205	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	155	180	0	0	700,701,1311,2097,2098,2705,3387,3388,4013,4014,4824,4825,5517,5518,6237,7233,7234,7847,7848,8490,9017,9696,9697,10311,10313,11189,11190,12001,12824,12825,13430	31
206	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	162	180	0	0	0	0
207	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	169	180	0	0	0	0
208	AGADIR	ISTANBUL(AMBARLI) PORT E. SIDE	176	180	0	0	0	0
209	AGADIR	LE HAVRE	1	28	384,385,386	3	0	0
210	AGADIR	LE HAVRE	8	35	384,385,386,387,388,389,390	7	0	0
211	AGADIR	LE HAVRE	15	42	389,390,391,392,393	5	2685,11981	2
212	AGADIR	LE HAVRE	22	49	392,393,394,395,396	5	2686,11982	2
213	AGADIR	LE HAVRE	29	56	395,396,397,398,399	5	2687,11983	2
214	AGADIR	LE HAVRE	36	63	398,399,400,401,402	5	2688,11984	2
215	AGADIR	LE HAVRE	43	70	401,402,403,404,405	5	1294,1295,2689,3978,3979,3980,3981,6218,6219,6220,8474,9000,10278,10279,10281,11157,11158,11985,13414	19
216	AGADIR	LE HAVRE	50	77	404,405,406,407,408	5	1296,2690,3982,3983,3984,4795,5488,6221,6222,7818,8475,9001,9002,10280,10282,10284,11159,11160,11986,12795,13415	21
217	AGADIR	LE HAVRE	57	84	407,408,409,410,411	5	673,1297,2070,2691,3360,3985,3986,4796,4797,5489,5490,6223,7206,7819,7820,8476,9003,9669,10283,10286,11161,11162,11987,12796,12797,13416	26
218	AGADIR	LE HAVRE	64	91	410,411,412,413,414	5	674,675,1298,2071,2072,2692,3361,3362,3987,3988,4798,4799,5491,5492,6224,7207,7208,7821,7822,8477,9004,9670,9671,10285,10288,11163,11164,11988,12798,12799,13417	31
219	AGADIR	LE HAVRE	71	98	413,414,415,416,417	5	676,677,1299,2073,2074,2693,3363,3364,3989,3990,4800,4801,5493,5494,6225,7209,7210,7823,7824,8478,9005,9672,9673,10287,10290,11165,11166,11989,12800,12801,13418	31
220	AGADIR	LE HAVRE	78	105	416,417,418,419,420	5	678,679,1300,2075,2076,2694,3365,3366,3991,3992,4802,4803,5495,5496,6226,7211,7212,7825,7826,8479,9006,9674,9675,10289,10292,11167,11168,11990,12802,12803,13419	31
221	AGADIR	LE HAVRE	85	112	419,420,421,422,423	5	680,681,1301,2077,2078,2695,3367,3368,3993,3994,4804,4805,5497,5498,6227,7213,7214,7827,7828,8480,9007,9676,9677,10291,10294,11169,11170,11991,12804,12805,13420	31
222	AGADIR	LE HAVRE	92	119	422,423,424,425,426	5	682,683,1302,2079,2080,2696,3369,3370,3995,3996,4806,4807,5499,5500,6228,7215,7216,7829,7830,8481,9008,9678,9679,10293,10296,11171,11172,11992,12806,12807,13421	31
223	AGADIR	LE HAVRE	99	126	425,426,427,428,429	5	684,685,1303,2081,2082,2697,3371,3372,3997,3998,4808,4809,5501,5502,6229,7217,7218,7831,7832,8482,9009,9680,9681,10295,10298,11173,11174,11993,12808,12809,13422	31
224	AGADIR	LE HAVRE	106	133	428,429,430,431,432	5	686,687,1304,2083,2084,2698,3373,3374,3999,4000,4810,4811,5503,5504,6230,7219,7220,7833,7834,8483,9010,9682,9683,10297,10300,11175,11176,11994,12810,12811,13423	31
225	AGADIR	LE HAVRE	113	140	431,432,433,434,435	5	688,689,1305,2085,2086,2699,3375,3376,4001,4002,4812,4813,5505,5506,6231,7221,7222,7835,7836,8484,9011,9684,9685,10299,10302,11177,11178,11995,12812,12813,13424	31
226	AGADIR	LE HAVRE	120	147	434,435,436	3	690,691,1306,2087,2088,2700,3377,3378,4003,4004,4814,4815,5507,5508,6232,7223,7224,7837,7838,8485,9012,9686,9687,10301,10304,11179,11180,11996,12814,12815,13425	31
227	AGADIR	LE HAVRE	127	154	436,437	2	692,693,1307,2089,2090,2701,3379,3380,4005,4006,4816,4817,5509,5510,6233,7225,7226,7839,7840,8486,9013,9688,9689,10303,10306,11181,11182,11997,12816,12817,13426	31
228	AGADIR	LE HAVRE	134	161	437,438	2	694,695,1308,2091,2092,2702,3381,3382,4007,4008,4818,4819,5511,5512,6234,7227,7228,7841,7842,8487,9014,9690,9691,10305,10308,11183,11184,11998,12818,12819,13427	31
229	AGADIR	LE HAVRE	141	168	438,439	2	696,697,1309,2093,2094,2703,3383,3384,4009,4010,4820,4821,5513,5514,6235,7229,7230,7843,7844,8488,9015,9692,9693,10307,10310,11185,11186,11999,12820,12821,13428	31
230	AGADIR	LE HAVRE	148	175	439	1	698,699,1310,2095,2096,2704,3385,3386,4011,4012,4822,4823,5515,5516,6236,7231,7232,7845,7846,8489,9016,9694,9695,10309,10312,11187,11188,12000,12822,12823,13429	31
231	AGADIR	LE HAVRE	155	180	0	0	700,701,1311,2097,2098,2705,3387,3388,4013,4014,4824,4825,5517,5518,6237,7233,7234,7847,7848,8490,9017,9696,9697,10311,10313,11189,11190,12001,12824,12825,13430	31
232	AGADIR	LE HAVRE	162	180	0	0	0	0
233	AGADIR	LE HAVRE	169	180	0	0	0	0
234	AGADIR	LE HAVRE	176	180	0	0	0	0
235	AGADIR	LONDON GATEWAY PORT(ESS)	1	20	440	1	0	0
236	AGADIR	LONDON GATEWAY PORT(ESS)	8	27	440,441	2	0	0
237	AGADIR	LONDON GATEWAY PORT(ESS)	15	34	441,442	2	2685,11981	2
238	AGADIR	LONDON GATEWAY PORT(ESS)	22	41	442,443	2	2686,11982	2
239	AGADIR	LONDON GATEWAY PORT(ESS)	29	48	443,444	2	2687,11983	2
240	AGADIR	LONDON GATEWAY PORT(ESS)	36	55	444,445	2	2688,11984	2
241	AGADIR	LONDON GATEWAY PORT(ESS)	43	62	445,446	2	1294,1295,2689,3978,3979,3980,3981,6218,6219,6220,8474,9000,10278,10279,10281,11157,11158,11985,13414	19
242	AGADIR	LONDON GATEWAY PORT(ESS)	50	69	446,447	2	1296,2690,3982,3983,3984,4795,5488,6221,6222,7818,8475,9001,9002,10280,10282,10284,11159,11160,11986,12795,13415	21
243	AGADIR	LONDON GATEWAY PORT(ESS)	57	76	447,448	2	673,1297,2070,2691,3360,3985,3986,4796,4797,5489,5490,6223,7206,7819,7820,8476,9003,9669,10283,10286,11161,11162,11987,12796,12797,13416	26
244	AGADIR	LONDON GATEWAY PORT(ESS)	64	83	448,449	2	674,675,1298,2071,2072,2692,3361,3362,3987,3988,4798,4799,5491,5492,6224,7207,7208,7821,7822,8477,9004,9670,9671,10285,10288,11163,11164,11988,12798,12799,13417	31
245	AGADIR	LONDON GATEWAY PORT(ESS)	71	90	449,450	2	676,677,1299,2073,2074,2693,3363,3364,3989,3990,4800,4801,5493,5494,6225,7209,7210,7823,7824,8478,9005,9672,9673,10287,10290,11165,11166,11989,12800,12801,13418	31
246	AGADIR	LONDON GATEWAY PORT(ESS)	78	97	450,451	2	678,679,1300,2075,2076,2694,3365,3366,3991,3992,4802,4803,5495,5496,6226,7211,7212,7825,7826,8479,9006,9674,9675,10289,10292,11167,11168,11990,12802,12803,13419	31
247	AGADIR	LONDON GATEWAY PORT(ESS)	85	104	451,452	2	680,681,1301,2077,2078,2695,3367,3368,3993,3994,4804,4805,5497,5498,6227,7213,7214,7827,7828,8480,9007,9676,9677,10291,10294,11169,11170,11991,12804,12805,13420	31
248	AGADIR	LONDON GATEWAY PORT(ESS)	92	111	452,453	2	682,683,1302,2079,2080,2696,3369,3370,3995,3996,4806,4807,5499,5500,6228,7215,7216,7829,7830,8481,9008,9678,9679,10293,10296,11171,11172,11992,12806,12807,13421	31
249	AGADIR	LONDON GATEWAY PORT(ESS)	99	118	453,454	2	684,685,1303,2081,2082,2697,3371,3372,3997,3998,4808,4809,5501,5502,6229,7217,7218,7831,7832,8482,9009,9680,9681,10295,10298,11173,11174,11993,12808,12809,13422	31
250	AGADIR	LONDON GATEWAY PORT(ESS)	106	125	454,455	2	686,687,1304,2083,2084,2698,3373,3374,3999,4000,4810,4811,5503,5504,6230,7219,7220,7833,7834,8483,9010,9682,9683,10297,10300,11175,11176,11994,12810,12811,13423	31
251	AGADIR	LONDON GATEWAY PORT(ESS)	113	132	455,456	2	688,689,1305,2085,2086,2699,3375,3376,4001,4002,4812,4813,5505,5506,6231,7221,7222,7835,7836,8484,9011,9684,9685,10299,10302,11177,11178,11995,12812,12813,13424	31
252	AGADIR	LONDON GATEWAY PORT(ESS)	120	139	456,457	2	690,691,1306,2087,2088,2700,3377,3378,4003,4004,4814,4815,5507,5508,6232,7223,7224,7837,7838,8485,9012,9686,9687,10301,10304,11179,11180,11996,12814,12815,13425	31
253	AGADIR	LONDON GATEWAY PORT(ESS)	127	146	457,458	2	692,693,1307,2089,2090,2701,3379,3380,4005,4006,4816,4817,5509,5510,6233,7225,7226,7839,7840,8486,9013,9688,9689,10303,10306,11181,11182,11997,12816,12817,13426	31
254	AGADIR	LONDON GATEWAY PORT(ESS)	134	153	458,459	2	694,695,1308,2091,2092,2702,3381,3382,4007,4008,4818,4819,5511,5512,6234,7227,7228,7841,7842,8487,9014,9690,9691,10305,10308,11183,11184,11998,12818,12819,13427	31
255	AGADIR	LONDON GATEWAY PORT(ESS)	141	160	459,460	2	696,697,1309,2093,2094,2703,3383,3384,4009,4010,4820,4821,5513,5514,6235,7229,7230,7843,7844,8488,9015,9692,9693,10307,10310,11185,11186,11999,12820,12821,13428	31
256	AGADIR	LONDON GATEWAY PORT(ESS)	148	167	460	1	698,699,1310,2095,2096,2704,3385,3386,4011,4012,4822,4823,5515,5516,6236,7231,7232,7845,7846,8489,9016,9694,9695,10309,10312,11187,11188,12000,12822,12823,13429	31
257	AGADIR	LONDON GATEWAY PORT(ESS)	155	174	0	0	700,701,1311,2097,2098,2705,3387,3388,4013,4014,4824,4825,5517,5518,6237,7233,7234,7847,7848,8490,9017,9696,9697,10311,10313,11189,11190,12001,12824,12825,13430	31
258	AGADIR	LONDON GATEWAY PORT(ESS)	162	180	0	0	0	0
259	AGADIR	LONDON GATEWAY PORT(ESS)	169	180	0	0	0	0
260	AGADIR	LONDON GATEWAY PORT(ESS)	176	180	0	0	0	0
261	AGADIR	MERSIN	1	55	461,462	2	0	0
262	AGADIR	MERSIN	8	62	461,462,463,464,465	5	0	0
263	AGADIR	MERSIN	15	69	465,466,467	3	2685,11981	2
264	AGADIR	MERSIN	22	76	467,468,469	3	2686,11982	2
265	AGADIR	MERSIN	29	83	469,470,471	3	2687,11983	2
266	AGADIR	MERSIN	36	90	471,472,473	3	2688,11984	2
267	AGADIR	MERSIN	43	97	473,474,475	3	1294,1295,2689,3978,3979,3980,3981,6218,6219,6220,8474,9000,10278,10279,10281,11157,11158,11985,13414	19
268	AGADIR	MERSIN	50	104	475,476,477	3	1296,2690,3982,3983,3984,4795,5488,6221,6222,7818,8475,9001,9002,10280,10282,10284,11159,11160,11986,12795,13415	21
269	AGADIR	MERSIN	57	111	477,478,479	3	673,1297,2070,2691,3360,3985,3986,4796,4797,5489,5490,6223,7206,7819,7820,8476,9003,9669,10283,10286,11161,11162,11987,12796,12797,13416	26
270	AGADIR	MERSIN	64	118	479,480,481	3	674,675,1298,2071,2072,2692,3361,3362,3987,3988,4798,4799,5491,5492,6224,7207,7208,7821,7822,8477,9004,9670,9671,10285,10288,11163,11164,11988,12798,12799,13417	31
271	AGADIR	MERSIN	71	125	481,482,483	3	676,677,1299,2073,2074,2693,3363,3364,3989,3990,4800,4801,5493,5494,6225,7209,7210,7823,7824,8478,9005,9672,9673,10287,10290,11165,11166,11989,12800,12801,13418	31
272	AGADIR	MERSIN	78	132	483,484,485	3	678,679,1300,2075,2076,2694,3365,3366,3991,3992,4802,4803,5495,5496,6226,7211,7212,7825,7826,8479,9006,9674,9675,10289,10292,11167,11168,11990,12802,12803,13419	31
273	AGADIR	MERSIN	85	139	485,486,487	3	680,681,1301,2077,2078,2695,3367,3368,3993,3994,4804,4805,5497,5498,6227,7213,7214,7827,7828,8480,9007,9676,9677,10291,10294,11169,11170,11991,12804,12805,13420	31
274	AGADIR	MERSIN	92	146	487,488,489	3	682,683,1302,2079,2080,2696,3369,3370,3995,3996,4806,4807,5499,5500,6228,7215,7216,7829,7830,8481,9008,9678,9679,10293,10296,11171,11172,11992,12806,12807,13421	31
275	AGADIR	MERSIN	99	153	489,490,491	3	684,685,1303,2081,2082,2697,3371,3372,3997,3998,4808,4809,5501,5502,6229,7217,7218,7831,7832,8482,9009,9680,9681,10295,10298,11173,11174,11993,12808,12809,13422	31
276	AGADIR	MERSIN	106	160	491,492,493	3	686,687,1304,2083,2084,2698,3373,3374,3999,4000,4810,4811,5503,5504,6230,7219,7220,7833,7834,8483,9010,9682,9683,10297,10300,11175,11176,11994,12810,12811,13423	31
277	AGADIR	MERSIN	113	167	493,494,495	3	688,689,1305,2085,2086,2699,3375,3376,4001,4002,4812,4813,5505,5506,6231,7221,7222,7835,7836,8484,9011,9684,9685,10299,10302,11177,11178,11995,12812,12813,13424	31
278	AGADIR	MERSIN	120	174	495	1	690,691,1306,2087,2088,2700,3377,3378,4003,4004,4814,4815,5507,5508,6232,7223,7224,7837,7838,8485,9012,9686,9687,10301,10304,11179,11180,11996,12814,12815,13425	31
279	AGADIR	MERSIN	127	180	0	0	692,693,1307,2089,2090,2701,3379,3380,4005,4006,4816,4817,5509,5510,6233,7225,7226,7839,7840,8486,9013,9688,9689,10303,10306,11181,11182,11997,12816,12817,13426	31
280	AGADIR	MERSIN	134	180	0	0	694,695,1308,2091,2092,2702,3381,3382,4007,4008,4818,4819,5511,5512,6234,7227,7228,7841,7842,8487,9014,9690,9691,10305,10308,11183,11184,11998,12818,12819,13427	31
281	AGADIR	MERSIN	141	180	0	0	696,697,1309,2093,2094,2703,3383,3384,4009,4010,4820,4821,5513,5514,6235,7229,7230,7843,7844,8488,9015,9692,9693,10307,10310,11185,11186,11999,12820,12821,13428	31
282	AGADIR	MERSIN	148	180	0	0	698,699,1310,2095,2096,2704,3385,3386,4011,4012,4822,4823,5515,5516,6236,7231,7232,7845,7846,8489,9016,9694,9695,10309,10312,11187,11188,12000,12822,12823,13429	31
283	AGADIR	MERSIN	155	180	0	0	700,701,1311,2097,2098,2705,3387,3388,4013,4014,4824,4825,5517,5518,6237,7233,7234,7847,7848,8490,9017,9696,9697,10311,10313,11189,11190,12001,12824,12825,13430	31
284	AGADIR	MERSIN	162	180	0	0	0	0
285	AGADIR	MERSIN	169	180	0	0	0	0
286	AGADIR	MERSIN	176	180	0	0	0	0
287	AGADIR	ROTTERDAM	1	22	496	1	0	0
288	AGADIR	ROTTERDAM	8	29	496,497	2	0	0
289	AGADIR	ROTTERDAM	15	36	497,498	2	2685,11981	2
290	AGADIR	ROTTERDAM	22	43	498,499	2	2686,11982	2
291	AGADIR	ROTTERDAM	29	50	499,500	2	2687,11983	2
292	AGADIR	ROTTERDAM	36	57	500,501	2	2688,11984	2
293	AGADIR	ROTTERDAM	43	64	501,502	2	1294,1295,2689,3978,3979,3980,3981,6218,6219,6220,8474,9000,10278,10279,10281,11157,11158,11985,13414	19
294	AGADIR	ROTTERDAM	50	71	502,503	2	1296,2690,3982,3983,3984,4795,5488,6221,6222,7818,8475,9001,9002,10280,10282,10284,11159,11160,11986,12795,13415	21
295	AGADIR	ROTTERDAM	57	78	503,504	2	673,1297,2070,2691,3360,3985,3986,4796,4797,5489,5490,6223,7206,7819,7820,8476,9003,9669,10283,10286,11161,11162,11987,12796,12797,13416	26
296	AGADIR	ROTTERDAM	64	85	504,505	2	674,675,1298,2071,2072,2692,3361,3362,3987,3988,4798,4799,5491,5492,6224,7207,7208,7821,7822,8477,9004,9670,9671,10285,10288,11163,11164,11988,12798,12799,13417	31
297	AGADIR	ROTTERDAM	71	92	505,506	2	676,677,1299,2073,2074,2693,3363,3364,3989,3990,4800,4801,5493,5494,6225,7209,7210,7823,7824,8478,9005,9672,9673,10287,10290,11165,11166,11989,12800,12801,13418	31
298	AGADIR	ROTTERDAM	78	99	506,507	2	678,679,1300,2075,2076,2694,3365,3366,3991,3992,4802,4803,5495,5496,6226,7211,7212,7825,7826,8479,9006,9674,9675,10289,10292,11167,11168,11990,12802,12803,13419	31
299	AGADIR	ROTTERDAM	85	106	507,508	2	680,681,1301,2077,2078,2695,3367,3368,3993,3994,4804,4805,5497,5498,6227,7213,7214,7827,7828,8480,9007,9676,9677,10291,10294,11169,11170,11991,12804,12805,13420	31
300	AGADIR	ROTTERDAM	92	113	508,509	2	682,683,1302,2079,2080,2696,3369,3370,3995,3996,4806,4807,5499,5500,6228,7215,7216,7829,7830,8481,9008,9678,9679,10293,10296,11171,11172,11992,12806,12807,13421	31
301	AGADIR	ROTTERDAM	99	120	509,510	2	684,685,1303,2081,2082,2697,3371,3372,3997,3998,4808,4809,5501,5502,6229,7217,7218,7831,7832,8482,9009,9680,9681,10295,10298,11173,11174,11993,12808,12809,13422	31
302	AGADIR	ROTTERDAM	106	127	510,511	2	686,687,1304,2083,2084,2698,3373,3374,3999,4000,4810,4811,5503,5504,6230,7219,7220,7833,7834,8483,9010,9682,9683,10297,10300,11175,11176,11994,12810,12811,13423	31
303	AGADIR	ROTTERDAM	113	134	511,512	2	688,689,1305,2085,2086,2699,3375,3376,4001,4002,4812,4813,5505,5506,6231,7221,7222,7835,7836,8484,9011,9684,9685,10299,10302,11177,11178,11995,12812,12813,13424	31
304	AGADIR	ROTTERDAM	120	141	512,513	2	690,691,1306,2087,2088,2700,3377,3378,4003,4004,4814,4815,5507,5508,6232,7223,7224,7837,7838,8485,9012,9686,9687,10301,10304,11179,11180,11996,12814,12815,13425	31
305	AGADIR	ROTTERDAM	127	148	513,514	2	692,693,1307,2089,2090,2701,3379,3380,4005,4006,4816,4817,5509,5510,6233,7225,7226,7839,7840,8486,9013,9688,9689,10303,10306,11181,11182,11997,12816,12817,13426	31
306	AGADIR	ROTTERDAM	134	155	514,515	2	694,695,1308,2091,2092,2702,3381,3382,4007,4008,4818,4819,5511,5512,6234,7227,7228,7841,7842,8487,9014,9690,9691,10305,10308,11183,11184,11998,12818,12819,13427	31
307	AGADIR	ROTTERDAM	141	162	515,516	2	696,697,1309,2093,2094,2703,3383,3384,4009,4010,4820,4821,5513,5514,6235,7229,7230,7843,7844,8488,9015,9692,9693,10307,10310,11185,11186,11999,12820,12821,13428	31
308	AGADIR	ROTTERDAM	148	169	516	1	698,699,1310,2095,2096,2704,3385,3386,4011,4012,4822,4823,5515,5516,6236,7231,7232,7845,7846,8489,9016,9694,9695,10309,10312,11187,11188,12000,12822,12823,13429	31
