PathID	OriginPort	OriginTime	DestinationPort	DestinationTime	PathTime	TransshipPort	TransshipTime	PortPath_length	PortPath	Arcs_length	Arcs_ID
327	A1	100	B5	115	15	0	0	3	A1,B4,B5	2	521,522
328	A1	107	B5	122	15	0	0	3	A1,B4,B5	2	527,528
329	A1	114	B5	129	15	0	0	3	A1,B4,B5	2	532,533
330	A1	121	B5	136	15	0	0	3	A1,B4,B5	2	537,538
331	A1	128	B5	143	15	0	0	3	A1,B4,B5	2	542,543
332	A1	135	B5	150	15	0	0	3	A1,B4,B5	2	547,548
333	A1	142	B5	157	15	0	0	3	A1,B4,B5	2	552,553
334	A1	10	B6	51	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	267,268,269,1024,30,31
335	A1	17	B6	58	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	274,275,276,1033,35,36
336	A1	24	B6	65	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	281,282,283,1042,40,41
337	A1	31	B6	72	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	288,289,290,1051,45,46
338	A1	38	B6	79	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	295,296,297,1060,50,51
339	A1	45	B6	86	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	302,303,304,1069,55,56
340	A1	52	B6	93	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	308,309,310,1077,60,61
341	A1	59	B6	100	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	314,315,316,1085,65,66
342	A1	66	B6	107	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	320,321,322,1093,70,71
343	A1	73	B6	114	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	326,327,328,1101,75,76
344	A1	80	B6	121	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	332,333,334,1109,80,81
345	A1	87	B6	128	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	338,339,340,1117,85,86
346	A1	94	B6	135	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	344,345,346,1125,90,91
347	A1	101	B6	142	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	350,351,352,1133,95,96
348	A1	108	B6	149	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	356,357,358,1141,99,100
349	A1	115	B6	156	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	361,362,363,1149,103,104
350	A1	122	B6	163	41	D1	2	6	A1,B2,B3,D1,D3,B6	6	366,367,368,1157,107,108
351	A1	10	B7	57	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	267,268,269,1024,30,31,32
352	A1	17	B7	64	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	274,275,276,1033,35,36,37
353	A1	24	B7	71	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	281,282,283,1042,40,41,42
354	A1	31	B7	78	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	288,289,290,1051,45,46,47
355	A1	38	B7	85	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	295,296,297,1060,50,51,52
356	A1	45	B7	92	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	302,303,304,1069,55,56,57
357	A1	52	B7	99	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	308,309,310,1077,60,61,62
358	A1	59	B7	106	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	314,315,316,1085,65,66,67
359	A1	66	B7	113	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	320,321,322,1093,70,71,72
360	A1	73	B7	120	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	326,327,328,1101,75,76,77
361	A1	80	B7	127	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	332,333,334,1109,80,81,82
362	A1	87	B7	134	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	338,339,340,1117,85,86,87
363	A1	94	B7	141	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	344,345,346,1125,90,91,92
364	A1	101	B7	148	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	350,351,352,1133,95,96,97
365	A1	108	B7	155	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	356,357,358,1141,99,100,101
366	A1	115	B7	162	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	361,362,363,1149,103,104,105
367	A1	122	B7	169	47	D1	2	7	A1,B2,B3,D1,D3,B6,B7	7	366,367,368,1157,107,108,109
368	A1	9	C2	60	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	438,439,440,1210,807,808
369	A1	16	C2	67	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	445,446,447,1219,813,814
370	A1	23	C2	74	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	452,453,454,1228,819,820
371	A1	30	C2	81	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	459,460,461,1237,825,826
372	A1	37	C2	88	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	466,467,468,1246,831,832
373	A1	44	C2	95	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	473,474,475,1255,837,838
374	A1	51	C2	102	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	479,480,481,1262,843,844
375	A1	58	C2	109	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	485,486,487,1269,849,850
376	A1	65	C2	116	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	491,492,493,1276,855,856
377	A1	72	C2	123	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	497,498,499,1283,861,862
378	A1	79	C2	130	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	503,504,505,1290,867,868
379	A1	86	C2	137	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	509,510,511,1297,873,874
380	A1	93	C2	144	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	515,516,517,1304,878,879
381	A1	100	C2	151	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	521,522,523,1311,883,884
382	A1	107	C2	158	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	527,528,529,1317,888,889
383	A1	114	C2	165	51	A6	1	6	A1,B4,B5,A6,C3,C2	6	532,533,534,1323,893,894
384	A1	9	C3	56	47	A6	1	5	A1,B4,B5,A6,C3	5	438,439,440,1210,807
385	A1	16	C3	63	47	A6	1	5	A1,B4,B5,A6,C3	5	445,446,447,1219,813
386	A1	23	C3	70	47	A6	1	5	A1,B4,B5,A6,C3	5	452,453,454,1228,819
387	A1	30	C3	77	47	A6	1	5	A1,B4,B5,A6,C3	5	459,460,461,1237,825
388	A1	37	C3	84	47	A6	1	5	A1,B4,B5,A6,C3	5	466,467,468,1246,831
389	A1	44	C3	91	47	A6	1	5	A1,B4,B5,A6,C3	5	473,474,475,1255,837
390	A1	51	C3	98	47	A6	1	5	A1,B4,B5,A6,C3	5	479,480,481,1262,843
391	A1	58	C3	105	47	A6	1	5	A1,B4,B5,A6,C3	5	485,486,487,1269,849
392	A1	65	C3	112	47	A6	1	5	A1,B4,B5,A6,C3	5	491,492,493,1276,855
393	A1	72	C3	119	47	A6	1	5	A1,B4,B5,A6,C3	5	497,498,499,1283,861
394	A1	79	C3	126	47	A6	1	5	A1,B4,B5,A6,C3	5	503,504,505,1290,867
395	A1	86	C3	133	47	A6	1	5	A1,B4,B5,A6,C3	5	509,510,511,1297,873
396	A1	93	C3	140	47	A6	1	5	A1,B4,B5,A6,C3	5	515,516,517,1304,878
397	A1	100	C3	147	47	A6	1	5	A1,B4,B5,A6,C3	5	521,522,523,1311,883
398	A1	107	C3	154	47	A6	1	5	A1,B4,B5,A6,C3	5	527,528,529,1317,888
399	A1	114	C3	161	47	A6	1	5	A1,B4,B5,A6,C3	5	532,533,534,1323,893
400	A1	10	D1	38	28	0	0	4	A1,B2,B3,D1	3	267,268,269
401	A1	17	D1	45	28	0	0	4	A1,B2,B3,D1	3	274,275,276
402	A1	24	D1	52	28	0	0	4	A1,B2,B3,D1	3	281,282,283
403	A1	31	D1	59	28	0	0	4	A1,B2,B3,D1	3	288,289,290
404	A1	38	D1	66	28	0	0	4	A1,B2,B3,D1	3	295,296,297
405	A1	45	D1	73	28	0	0	4	A1,B2,B3,D1	3	302,303,304
406	A1	52	D1	80	28	0	0	4	A1,B2,B3,D1	3	308,309,310
407	A1	59	D1	87	28	0	0	4	A1,B2,B3,D1	3	314,315,316
408	A1	66	D1	94	28	0	0	4	A1,B2,B3,D1	3	320,321,322
409	A1	73	D1	101	28	0	0	4	A1,B2,B3,D1	3	326,327,328
410	A1	80	D1	108	28	0	0	4	A1,B2,B3,D1	3	332,333,334
411	A1	87	D1	115	28	0	0	4	A1,B2,B3,D1	3	338,339,340
412	A1	94	D1	122	28	0	0	4	A1,B2,B3,D1	3	344,345,346
413	A1	101	D1	129	28	0	0	4	A1,B2,B3,D1	3	350,351,352
414	A1	108	D1	136	28	0	0	4	A1,B2,B3,D1	3	356,357,358
415	A1	115	D1	143	28	0	0	4	A1,B2,B3,D1	3	361,362,363
416	A1	122	D1	150	28	0	0	4	A1,B2,B3,D1	3	366,367,368
417	A1	129	D1	157	28	0	0	4	A1,B2,B3,D1	3	371,372,373
418	A1	136	D1	164	28	0	0	4	A1,B2,B3,D1	3	376,377,378
419	A1	143	D1	171	28	0	0	4	A1,B2,B3,D1	3	381,382,383
420	A1	10	D2	41	31	D1	1	5	A1,B2,B3,D1,D2	5	267,268,269,1025,145
421	A1	17	D2	48	31	D1	1	5	A1,B2,B3,D1,D2	5	274,275,276,1034,152
422	A1	24	D2	55	31	D1	1	5	A1,B2,B3,D1,D2	5	281,282,283,1043,159
423	A1	31	D2	62	31	D1	1	5	A1,B2,B3,D1,D2	5	288,289,290,1052,166
424	A1	38	D2	69	31	D1	1	5	A1,B2,B3,D1,D2	5	295,296,297,1061,173
425	A1	45	D2	76	31	D1	1	5	A1,B2,B3,D1,D2	5	302,303,304,1070,180
426	A1	52	D2	83	31	D1	1	5	A1,B2,B3,D1,D2	5	308,309,310,1078,187
427	A1	59	D2	90	31	D1	1	5	A1,B2,B3,D1,D2	5	314,315,316,1086,194
428	A1	66	D2	97	31	D1	1	5	A1,B2,B3,D1,D2	5	320,321,322,1094,201
429	A1	73	D2	104	31	D1	1	5	A1,B2,B3,D1,D2	5	326,327,328,1102,208
430	A1	80	D2	111	31	D1	1	5	A1,B2,B3,D1,D2	5	332,333,334,1110,215
431	A1	87	D2	118	31	D1	1	5	A1,B2,B3,D1,D2	5	338,339,340,1118,222
432	A1	94	D2	125	31	D1	1	5	A1,B2,B3,D1,D2	5	344,345,346,1126,229
433	A1	101	D2	132	31	D1	1	5	A1,B2,B3,D1,D2	5	350,351,352,1134,236
434	A1	108	D2	139	31	D1	1	5	A1,B2,B3,D1,D2	5	356,357,358,1142,243
435	A1	115	D2	146	31	D1	1	5	A1,B2,B3,D1,D2	5	361,362,363,1150,249
436	A1	122	D2	153	31	D1	1	5	A1,B2,B3,D1,D2	5	366,367,368,1158,255
437	A1	129	D2	160	31	D1	1	5	A1,B2,B3,D1,D2	5	371,372,373,1165,261
438	A1	10	D3	41	31	D1	2	5	A1,B2,B3,D1,D3	5	267,268,269,1024,30
439	A1	17	D3	48	31	D1	2	5	A1,B2,B3,D1,D3	5	274,275,276,1033,35
440	A1	24	D3	55	31	D1	2	5	A1,B2,B3,D1,D3	5	281,282,283,1042,40
441	A1	31	D3	62	31	D1	2	5	A1,B2,B3,D1,D3	5	288,289,290,1051,45
442	A1	38	D3	69	31	D1	2	5	A1,B2,B3,D1,D3	5	295,296,297,1060,50
443	A1	45	D3	76	31	D1	2	5	A1,B2,B3,D1,D3	5	302,303,304,1069,55
444	A1	52	D3	83	31	D1	2	5	A1,B2,B3,D1,D3	5	308,309,310,1077,60
445	A1	59	D3	90	31	D1	2	5	A1,B2,B3,D1,D3	5	314,315,316,1085,65
446	A1	66	D3	97	31	D1	2	5	A1,B2,B3,D1,D3	5	320,321,322,1093,70
447	A1	73	D3	104	31	D1	2	5	A1,B2,B3,D1,D3	5	326,327,328,1101,75
448	A1	80	D3	111	31	D1	2	5	A1,B2,B3,D1,D3	5	332,333,334,1109,80
449	A1	87	D3	118	31	D1	2	5	A1,B2,B3,D1,D3	5	338,339,340,1117,85
450	A1	94	D3	125	31	D1	2	5	A1,B2,B3,D1,D3	5	344,345,346,1125,90
451	A1	101	D3	132	31	D1	2	5	A1,B2,B3,D1,D3	5	350,351,352,1133,95
452	A1	108	D3	139	31	D1	2	5	A1,B2,B3,D1,D3	5	356,357,358,1141,99
453	A1	115	D3	146	31	D1	2	5	A1,B2,B3,D1,D3	5	361,362,363,1149,103
454	A1	122	D3	153	31	D1	2	5	A1,B2,B3,D1,D3	5	366,367,368,1157,107
455	A1	10	D4	53	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	267,268,269,1025,145,146,147
456	A1	17	D4	60	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	274,275,276,1034,152,153,154
457	A1	24	D4	67	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	281,282,283,1043,159,160,161
458	A1	31	D4	74	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	288,289,290,1052,166,167,168
459	A1	38	D4	81	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	295,296,297,1061,173,174,175
460	A1	45	D4	88	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	302,303,304,1070,180,181,182
461	A1	52	D4	95	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	308,309,310,1078,187,188,189
462	A1	59	D4	102	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	314,315,316,1086,194,195,196
463	A1	66	D4	109	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	320,321,322,1094,201,202,203
464	A1	73	D4	116	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	326,327,328,1102,208,209,210
465	A1	80	D4	123	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	332,333,334,1110,215,216,217
466	A1	87	D4	130	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	338,339,340,1118,222,223,224
467	A1	94	D4	137	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	344,345,346,1126,229,230,231
468	A1	101	D4	144	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	350,351,352,1134,236,237,238
469	A1	108	D4	151	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	356,357,358,1142,243,244,245
470	A1	115	D4	158	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	361,362,363,1150,249,250,251
471	A1	122	D4	165	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	366,367,368,1158,255,256,257
472	A1	129	D4	172	43	D1	1	7	A1,B2,B3,D1,D2,D3,D4	7	371,372,373,1165,261,262,263
473	A1	10	D4	53	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	267,268,269,1024,30,909,147
474	A1	17	D4	60	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	274,275,276,1033,35,912,154
475	A1	24	D4	67	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	281,282,283,1042,40,915,161
476	A1	31	D4	74	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	288,289,290,1051,45,918,168
477	A1	38	D4	81	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	295,296,297,1060,50,921,175
478	A1	45	D4	88	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	302,303,304,1069,55,924,182
479	A1	52	D4	95	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	308,309,310,1077,60,927,189
480	A1	59	D4	102	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	314,315,316,1085,65,930,196
481	A1	66	D4	109	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	320,321,322,1093,70,933,203
482	A1	73	D4	116	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	326,327,328,1101,75,936,210
483	A1	80	D4	123	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	332,333,334,1109,80,939,217
484	A1	87	D4	130	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	338,339,340,1117,85,942,224
485	A1	94	D4	137	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	344,345,346,1125,90,945,231
486	A1	101	D4	144	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	350,351,352,1133,95,948,238
487	A1	108	D4	151	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	356,357,358,1141,99,951,245
488	A1	115	D4	158	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	361,362,363,1149,103,954,251
489	A1	122	D4	165	43	D1,D3	2,2	6	A1,B2,B3,D1,D3,D4	7	366,367,368,1157,107,957,257
490	A1	10	E1	59	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	267,268,269,1025,145,146,147,148
491	A1	17	E1	66	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	274,275,276,1034,152,153,154,155
492	A1	24	E1	73	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	281,282,283,1043,159,160,161,162
493	A1	31	E1	80	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	288,289,290,1052,166,167,168,169
494	A1	38	E1	87	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	295,296,297,1061,173,174,175,176
495	A1	45	E1	94	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	302,303,304,1070,180,181,182,183
496	A1	52	E1	101	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	308,309,310,1078,187,188,189,190
497	A1	59	E1	108	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	314,315,316,1086,194,195,196,197
498	A1	66	E1	115	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	320,321,322,1094,201,202,203,204
499	A1	73	E1	122	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	326,327,328,1102,208,209,210,211
500	A1	80	E1	129	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	332,333,334,1110,215,216,217,218
501	A1	87	E1	136	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	338,339,340,1118,222,223,224,225
502	A1	94	E1	143	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	344,345,346,1126,229,230,231,232
503	A1	101	E1	150	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	350,351,352,1134,236,237,238,239
504	A1	108	E1	157	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	356,357,358,1142,243,244,245,246
505	A1	115	E1	164	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	361,362,363,1150,249,250,251,252
506	A1	122	E1	171	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	366,367,368,1158,255,256,257,258
507	A1	129	E1	178	49	D1	1	8	A1,B2,B3,D1,D2,D3,D4,E1	8	371,372,373,1165,261,262,263,264
508	A1	10	E1	59	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	267,268,269,1024,30,909,147,148
509	A1	17	E1	66	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	274,275,276,1033,35,912,154,155
510	A1	24	E1	73	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	281,282,283,1042,40,915,161,162
511	A1	31	E1	80	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	288,289,290,1051,45,918,168,169
512	A1	38	E1	87	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	295,296,297,1060,50,921,175,176
513	A1	45	E1	94	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	302,303,304,1069,55,924,182,183
514	A1	52	E1	101	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	308,309,310,1077,60,927,189,190
515	A1	59	E1	108	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	314,315,316,1085,65,930,196,197
516	A1	66	E1	115	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	320,321,322,1093,70,933,203,204
517	A1	73	E1	122	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	326,327,328,1101,75,936,210,211
518	A1	80	E1	129	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	332,333,334,1109,80,939,217,218
519	A1	87	E1	136	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	338,339,340,1117,85,942,224,225
520	A1	94	E1	143	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	344,345,346,1125,90,945,231,232
521	A1	101	E1	150	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	350,351,352,1133,95,948,238,239
522	A1	108	E1	157	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	356,357,358,1141,99,951,245,246
523	A1	115	E1	164	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	361,362,363,1149,103,954,251,252
524	A1	122	E1	171	49	D1,D3	2,2	7	A1,B2,B3,D1,D3,D4,E1	8	366,367,368,1157,107,957,257,258
525	A1	10	E2	60	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	267,268,269,1025,145,146,147,148,149
526	A1	17	E2	67	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	274,275,276,1034,152,153,154,155,156
527	A1	24	E2	74	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	281,282,283,1043,159,160,161,162,163
528	A1	31	E2	81	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	288,289,290,1052,166,167,168,169,170
529	A1	38	E2	88	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	295,296,297,1061,173,174,175,176,177
530	A1	45	E2	95	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	302,303,304,1070,180,181,182,183,184
531	A1	52	E2	102	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	308,309,310,1078,187,188,189,190,191
532	A1	59	E2	109	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	314,315,316,1086,194,195,196,197,198
533	A1	66	E2	116	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	320,321,322,1094,201,202,203,204,205
534	A1	73	E2	123	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	326,327,328,1102,208,209,210,211,212
535	A1	80	E2	130	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	332,333,334,1110,215,216,217,218,219
536	A1	87	E2	137	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	338,339,340,1118,222,223,224,225,226
537	A1	94	E2	144	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	344,345,346,1126,229,230,231,232,233
538	A1	101	E2	151	50	D1	1	9	A1,B2,B3,D1,D2,D3,D4,E1,E2	9	350,351,352,1134,236,237,238,239,240
539	A1	10	E2	60	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	267,268,269,1024,30,909,147,148,149
540	A1	17	E2	67	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	274,275,276,1033,35,912,154,155,156
541	A1	24	E2	74	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	281,282,283,1042,40,915,161,162,163
542	A1	31	E2	81	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	288,289,290,1051,45,918,168,169,170
543	A1	38	E2	88	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	295,296,297,1060,50,921,175,176,177
544	A1	45	E2	95	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	302,303,304,1069,55,924,182,183,184
545	A1	52	E2	102	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	308,309,310,1077,60,927,189,190,191
546	A1	59	E2	109	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	314,315,316,1085,65,930,196,197,198
547	A1	66	E2	116	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	320,321,322,1093,70,933,203,204,205
548	A1	73	E2	123	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	326,327,328,1101,75,936,210,211,212
549	A1	80	E2	130	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	332,333,334,1109,80,939,217,218,219
550	A1	87	E2	137	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	338,339,340,1117,85,942,224,225,226
551	A1	94	E2	144	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	344,345,346,1125,90,945,231,232,233
552	A1	101	E2	151	50	D1,D3	2,2	8	A1,B2,B3,D1,D3,D4,E1,E2	9	350,351,352,1133,95,948,238,239,240
553	A1	10	E3	61	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	267,268,269,1024,30,909,147,148,149,171
554	A1	17	E3	68	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	274,275,276,1033,35,912,154,155,156,178
555	A1	24	E3	75	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	281,282,283,1042,40,915,161,162,163,185
556	A1	31	E3	82	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	288,289,290,1051,45,918,168,169,170,192
557	A1	38	E3	89	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	295,296,297,1060,50,921,175,176,177,199
558	A1	45	E3	96	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	302,303,304,1069,55,924,182,183,184,206
559	A1	52	E3	103	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	308,309,310,1077,60,927,189,190,191,213
560	A1	59	E3	110	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	314,315,316,1085,65,930,196,197,198,220
561	A1	66	E3	117	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	320,321,322,1093,70,933,203,204,205,227
562	A1	73	E3	124	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	326,327,328,1101,75,936,210,211,212,234
563	A1	80	E3	131	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	332,333,334,1109,80,939,217,218,219,241
564	A1	87	E3	138	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	338,339,340,1117,85,942,224,225,226,247
565	A1	94	E3	145	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	344,345,346,1125,90,945,231,232,233,253
566	A1	101	E3	152	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	350,351,352,1133,95,948,238,239,240,259
567	A1	10	E3	41	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	267,268,269,1024,30,909,147,148,149,171
568	A1	17	E3	48	51	D1,D3	2,2	9	A1,B2,B3,D1,D3,D4,E1,E2,E3	10	274,275,276,1033,35,912,154,155,156,178
